"ERMARD","HGNC:21056","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ERMARD&subject=","2013-11-13T16:19:09Z"
"ESCO2","HGNC:27230","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ESCO2&subject=","2016-08-22T17:48:16Z"
"ESPN","HGNC:13281","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ESPN&subject=","2018-02-07T16:00:16Z"
"ETFB","HGNC:3482","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ETFB&subject=","2016-08-22T17:48:17Z"
"ETFDH","HGNC:3483","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ETFDH&subject=","2016-08-22T17:48:18Z"
"EVC2","HGNC:19747","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EVC2&subject=","2013-07-18T14:50:31Z"
"EVX2","HGNC:3507","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EVX2&subject=","2012-04-04T18:50:01Z"
"EXO5","HGNC:26115","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EXO5&subject=","2021-02-02T19:04:54Z"
"EXOSC3","HGNC:17944","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EXOSC3&subject=","2016-08-22T17:48:19Z"
"EXPH5","HGNC:30578","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EXPH5&subject=","2016-08-22T17:48:19Z"
"EXT1","HGNC:3512","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EXT1&subject=","2020-06-17T20:01:06Z"
"EXT2","HGNC:3513","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EXT2&subject=","2020-06-23T18:07:07Z"
"EYA1","HGNC:3519","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EYA1&subject=","2020-08-26T02:14:45Z"
"EYA4","HGNC:3522","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EYA4&subject=","2020-01-22T18:33:25Z"
"EYS","HGNC:21555","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=EYS&subject=","2016-08-22T17:48:20Z"
"F10","HGNC:3528","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F10&subject=","2016-08-22T17:48:21Z"
"F13A1","HGNC:3531","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F13A1&subject=","2016-08-22T17:48:22Z"
"F13B","HGNC:3534","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F13B&subject=","2016-08-22T17:48:22Z"
"F5","HGNC:3542","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F5&subject=","2018-01-11T20:10:37Z"
"F7","HGNC:3544","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F7&subject=","2016-08-22T17:48:23Z"
"F8","HGNC:3546","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F8&subject=","2020-10-13T16:58:19Z"
"F9","HGNC:3551","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F9&subject=","2021-01-12T14:20:15Z"
"FA2H","HGNC:21197","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FA2H&subject=","2016-08-22T17:48:24Z"
"FADD","HGNC:3573","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FADD&subject=","2016-08-22T17:48:25Z"
"FAH","HGNC:3579","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FAH&subject=","2020-09-02T14:03:43Z"
"FAM161A","HGNC:25808","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FAM161A&subject=","2016-08-22T17:48:26Z"
"FAM20C","HGNC:22140","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FAM20C&subject=","2016-08-22T17:48:27Z"
"FAN1","HGNC:29170","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FAN1&subject=","2016-08-22T17:48:28Z"
"FANCA","HGNC:3582","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCA&subject=","2012-02-23T17:29:46Z"
"FANCB","HGNC:3583","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCB&subject=","2021-06-23T16:16:49Z"
"FANCC","HGNC:3584","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCC&subject=","2016-08-22T17:56:35Z"
"FANCD2","HGNC:3585","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCD2&subject=","2016-08-22T17:48:29Z"
"FANCE","HGNC:3586","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCE&subject=","2020-06-12T04:05:01Z"
"FANCF","HGNC:3587","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCF&subject=","2016-08-22T17:48:30Z"
"FANCG","HGNC:3588","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCG&subject=","2020-11-15T05:36:37Z"
"FANCI","HGNC:25568","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FANCI&subject=","2016-08-22T17:48:30Z"
"FARS2","HGNC:21062","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FARS2&subject=","2016-08-22T17:48:31Z"
"FASLG","HGNC:11936","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FASLG&subject=","2016-08-25T20:30:27Z"
"FBN1","HGNC:3603","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FBN1&subject=","2019-12-04T17:45:52Z"
"FBP1","HGNC:3606","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FBP1&subject=","2016-08-22T17:48:32Z"
"FBXO7","HGNC:13586","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FBXO7&subject=","2016-08-22T17:48:33Z"
"FBXW11","HGNC:13607","No Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FBXW11&subject=","2011-12-07T22:47:24Z"
"FBXW4","HGNC:10847","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FBXW4&subject=","2014-10-08T19:49:31Z"
"FGD1","HGNC:3663","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGD1&subject=","2021-05-26T16:38:57Z"
"FGD4","HGNC:19125","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGD4&subject=","2016-08-22T17:48:34Z"
"FGF10","HGNC:3666","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGF10&subject=","2020-02-26T17:57:16Z"
"FGF3","HGNC:3681","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGF3&subject=","2016-08-22T17:48:34Z"
"FGFR1","HGNC:3688","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGFR1&subject=","2021-04-05T15:54:15Z"
"FGFR3","HGNC:3690","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGFR3&subject=","2011-11-09T15:19:18Z"
"FGFRL1","HGNC:3693","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FGFRL1&subject=","2013-08-01T18:59:11Z"
"FH","HGNC:3700","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FH&subject=","2020-07-06T18:25:52Z"
"FHIT","HGNC:3701","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FHIT&subject=","2018-10-24T16:43:13Z"
"FKBP14","HGNC:18625","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FKBP14&subject=","2016-08-22T17:48:35Z"
"FLCN","HGNC:27310","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLCN&subject=","2016-11-10T19:27:04Z"
"FLG","HGNC:3748","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLG&subject=","2020-02-26T17:04:53Z"
"FLNA","HGNC:3754","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLNA&subject=","2020-12-02T18:49:17Z"
"FLNB","HGNC:3755","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLNB&subject=","2013-07-25T14:07:02Z"
"FLNC","HGNC:3756","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLNC&subject=","2021-07-13T16:13:01Z"
"FLVCR2","HGNC:20105","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FLVCR2&subject=","2016-08-22T17:48:36Z"
"FMO2","HGNC:3770","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FMO2&subject=","2021-02-02T19:22:10Z"
"FMR1","HGNC:3775","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FMR1&subject=","2020-12-16T18:12:29Z"
"FOLR1","HGNC:3791","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOLR1&subject=","2019-06-25T20:42:35Z"
"FOXC1","HGNC:3800","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXC1&subject=","2020-07-29T20:29:12Z"
"FOXC2","HGNC:3801","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXC2&subject=","2013-11-26T21:16:14Z"
"FOXE1","HGNC:3806","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXE1&subject=","2016-08-22T17:48:37Z"
"FOXE3","HGNC:3808","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXE3&subject=","2017-12-13T22:12:23Z"
"FOXF1","HGNC:3809","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXF1&subject=","2013-06-20T19:23:29Z"
"FOXG1","HGNC:3811","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXG1&subject=","2021-03-09T17:23:10Z"
"FOXL2","HGNC:1092","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXL2&subject=","2021-02-09T17:16:18Z"
"FOXP1","HGNC:3823","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXP1&subject=","2020-01-22T17:12:56Z"
"FOXP2","HGNC:13875","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXP2&subject=","2012-09-19T14:36:57Z"
"FOXRED1","HGNC:26927","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXRED1&subject=","2016-08-22T17:48:37Z"
"FREM1","HGNC:23399","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FREM1&subject=","2013-06-06T13:48:05Z"
"FRMD7","HGNC:8079","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FRMD7&subject=","2020-04-09T18:15:52Z"
"FSHB","HGNC:3964","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FSHB&subject=","2016-08-22T17:48:38Z"
"FTCD","HGNC:3974","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FTCD&subject=","2016-08-22T17:48:39Z"
"FTL","HGNC:3999","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FTL&subject=","2013-08-22T19:57:24Z"
"FTSJ1","HGNC:13254","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FTSJ1&subject=","2012-07-12T19:11:28Z"
"FXN","HGNC:3951","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FXN&subject=","2016-08-22T17:48:40Z"
"FYCO1","HGNC:14673","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FYCO1&subject=","2015-05-20T14:17:07Z"
"FZD4","HGNC:4042","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FZD4&subject=","2012-07-06T20:59:33Z"
"G6PC3","HGNC:24861","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=G6PC3&subject=","2020-04-30T20:57:13Z"
"GAA","HGNC:4065","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GAA&subject=","2016-08-22T17:48:40Z"
"GAB4","HGNC:18325","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GAB4&subject=","2021-02-02T19:31:07Z"
"GABRA1","HGNC:4075","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GABRA1&subject=","2021-11-09T17:57:49Z"
"GABRB3","HGNC:4083","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GABRB3&subject=","2012-04-25T19:42:34Z"
"GABRG2","HGNC:4087","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GABRG2&subject=","2018-09-25T17:38:58Z"
"GALC","HGNC:4115","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALC&subject=","2016-08-22T17:48:41Z"
"GALK1","HGNC:4118","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALK1&subject=","2016-08-22T17:48:42Z"
"GALNS","HGNC:4122","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALNS&subject=","2016-08-22T17:48:43Z"
"GALNT12","HGNC:19877","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALNT12&subject=","2019-09-09T21:10:04Z"
"GALNT3","HGNC:4125","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALNT3&subject=","2016-08-22T17:48:43Z"
"GALR1","HGNC:4132","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALR1&subject=","2012-07-06T20:57:44Z"
"GALT","HGNC:4135","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GALT&subject=","2016-08-22T17:48:44Z"
"GAMT","HGNC:4136","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GAMT&subject=","2016-08-22T17:48:45Z"
"GAN","HGNC:4137","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GAN&subject=","2016-08-22T17:48:46Z"
"GATA1","HGNC:4170","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GATA1&subject=","2020-10-14T20:44:27Z"
"GATA2","HGNC:4171","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GATA2&subject=","2015-06-04T19:09:29Z"
"GATA3","HGNC:4172","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GATA3&subject=","2020-06-24T16:24:50Z"
