seqName,errors,warnings,failedGenes
"MZ515715.1 |Human respiratory syncytial virus B isolate SE01A-0203-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515716.1 |Human respiratory syncytial virus B isolate OX03-0187-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515717.1 |Human respiratory syncytial virus A isolate UU01A-0103-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515718.1 |Human respiratory syncytial virus A isolate UU01A-0136-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515719.1 |Human respiratory syncytial virus B isolate IM02-0001-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515720.1 |Human respiratory syncytial virus A isolate UU02-0165-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515721.1 |Human respiratory syncytial virus B isolate OX02-8961-D10, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515722.1 |Human respiratory syncytial virus A isolate UU01A-0060-V02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515723.1 |Human respiratory syncytial virus A isolate OX02-8703-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515724.1 |Human respiratory syncytial virus B isolate UU02-0200-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515726.1 |Human respiratory syncytial virus B isolate OX02-8221-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515725.1 |Human respiratory syncytial virus B isolate UU02-0085-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515727.1 |Human respiratory syncytial virus B isolate OX02-8539-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515728.1 |Human respiratory syncytial virus B isolate SE01A-0196-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515730.1 |Human respiratory syncytial virus B isolate UU02-0028-D03, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515731.1 |Human respiratory syncytial virus A isolate UU02-0070-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515732.1 |Human respiratory syncytial virus B isolate OX01A-8300-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515733.1 |Human respiratory syncytial virus B isolate UU02-0009-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515735.1 |Human respiratory syncytial virus A isolate SE02-0021-D04, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515736.1 |Human respiratory syncytial virus B isolate UU02-0044-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515737.1 |Human respiratory syncytial virus A isolate SE02-0100-D04, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515738.1 |Human respiratory syncytial virus B isolate SE01A-0070-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515734.1 |Human respiratory syncytial virus A isolate UU01A-0112-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515739.1 |Human respiratory syncytial virus A isolate OX02-8663-D05, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515740.1 |Human respiratory syncytial virus A isolate UU02-0093-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515741.1 |Human respiratory syncytial virus A isolate UU02-0157-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515744.1 |Human respiratory syncytial virus A isolate UU01A-0164-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515745.1 |Human respiratory syncytial virus B isolate OX01A-8185-V02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515746.1 |Human respiratory syncytial virus B isolate UU02-0051-D03, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515747.1 |Human respiratory syncytial virus B isolate OX02-8345-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515748.1 |Human respiratory syncytial virus B isolate SE01A-0043-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515749.1 |Human respiratory syncytial virus A isolate OX02-8271-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515750.1 |Human respiratory syncytial virus A isolate SE02-0103-D03, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515751.1 |Human respiratory syncytial virus B isolate OX02-8865-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515752.1 |Human respiratory syncytial virus A isolate OX02-8132-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515753.1 |Human respiratory syncytial virus B isolate OX02-8221-D06, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515754.1 |Human respiratory syncytial virus B isolate UU02-0050-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515755.1 |Human respiratory syncytial virus A isolate OX02-8608-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515756.1 |Human respiratory syncytial virus B isolate OX02-8012-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515757.1 |Human respiratory syncytial virus B isolate OX02-8758-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515759.1 |Human respiratory syncytial virus B isolate OX02-8313-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515758.1 |Human respiratory syncytial virus A isolate SE02-0100-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515760.1 |Human respiratory syncytial virus A isolate SE02-0001-D03, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515763.1 |Human respiratory syncytial virus B isolate OX02-8345-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515761.1 |Human respiratory syncytial virus B isolate UU01A-0023-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515762.1 |Human respiratory syncytial virus B isolate OX01A-8880-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515765.1 |Human respiratory syncytial virus B isolate OX02-8459-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515764.1 |Human respiratory syncytial virus B isolate UU03-0385-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515766.1 |Human respiratory syncytial virus A isolate UU01A-0096-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515768.1 |Human respiratory syncytial virus A isolate OX02-8054-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515767.1 |Human respiratory syncytial virus B isolate OX02-8301-D03, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515769.1 |Human respiratory syncytial virus B isolate OX02-8830-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515770.1 |Human respiratory syncytial virus B isolate UU02-0029-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515771.1 |Human respiratory syncytial virus B isolate SE02-0050-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515772.1 |Human respiratory syncytial virus A isolate OX02-8937-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515773.1 |Human respiratory syncytial virus A isolate SE01A-0167-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515774.1 |Human respiratory syncytial virus B isolate OX02-8128-D03, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515775.1 |Human respiratory syncytial virus B isolate OX02-8182-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515777.1 |Human respiratory syncytial virus A isolate SE02-0103-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515776.1 |Human respiratory syncytial virus B isolate SE01A-0197-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515778.1 |Human respiratory syncytial virus B isolate OX02-8128-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515779.1 |Human respiratory syncytial virus B isolate OX02-8313-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515780.1 |Human respiratory syncytial virus A isolate UU02-0164-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515781.1 |Human respiratory syncytial virus A isolate SE02-0021-D05, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515782.1 |Human respiratory syncytial virus A isolate OX02-8635-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515783.1 |Human respiratory syncytial virus B isolate OX02-8915-D04, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515784.1 |Human respiratory syncytial virus A isolate OX02-9216-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515785.1 |Human respiratory syncytial virus B isolate UU02-0031-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515786.1 |Human respiratory syncytial virus B isolate OX02-9397-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515787.1 |Human respiratory syncytial virus B isolate UU02-0039-D11, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515789.1 |Human respiratory syncytial virus A isolate UU02-0038-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515788.1 |Human respiratory syncytial virus A isolate OX02-8448-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515791.1 |Human respiratory syncytial virus B isolate OX02-8221-D04, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515792.1 |Human respiratory syncytial virus B isolate UU02-0028-D09, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515790.1 |Human respiratory syncytial virus A isolate UU02-0202-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515794.1 |Human respiratory syncytial virus B isolate UU01A-0117-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515795.1 |Human respiratory syncytial virus A isolate OX02-8132-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515797.1 |Human respiratory syncytial virus A isolate SE02-0021-D06, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515796.1 |Human respiratory syncytial virus A isolate SE02-0102-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515798.1 |Human respiratory syncytial virus B isolate UU02-0044-D06, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515799.1 |Human respiratory syncytial virus B isolate UU03-0367-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515800.1 |Human respiratory syncytial virus A isolate IM02-0006-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515801.1 |Human respiratory syncytial virus A isolate UU01A-0123-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515802.1 |Human respiratory syncytial virus A isolate OX02-9839-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515803.1 |Human respiratory syncytial virus A isolate UU01A-0105-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515804.1 |Human respiratory syncytial virus A isolate SE02-0021-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515805.1 |Human respiratory syncytial virus B isolate UU02-0044-D04, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515807.1 |Human respiratory syncytial virus B isolate OX02-8385-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515808.1 |Human respiratory syncytial virus B isolate UU02-0028-D11, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515809.1 |Human respiratory syncytial virus B isolate OX01A-8071-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515810.1 |Human respiratory syncytial virus A isolate SE02-0102-D03, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515811.1 |Human respiratory syncytial virus A isolate OX02-8168-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515812.1 |Human respiratory syncytial virus B isolate OX02-8620-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515815.1 |Human respiratory syncytial virus A isolate IM02-0006-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515816.1 |Human respiratory syncytial virus A isolate SE02-0001-D06, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515814.1 |Human respiratory syncytial virus A isolate IM02-0006-D03, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515813.1 |Human respiratory syncytial virus B isolate UU01A-0055-V02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515818.1 |Human respiratory syncytial virus B isolate UU02-0041-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515819.1 |Human respiratory syncytial virus A isolate OX02-8663-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515820.1 |Human respiratory syncytial virus B isolate OX02-8304-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515821.1 |Human respiratory syncytial virus A isolate UU02-0167-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515822.1 |Human respiratory syncytial virus A isolate OX02-8889-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515823.1 |Human respiratory syncytial virus B isolate OX02-8903-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515824.1 |Human respiratory syncytial virus B isolate IM02-0003-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515826.1 |Human respiratory syncytial virus A isolate UU02-0040-D04, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515825.1 |Human respiratory syncytial virus A isolate UU01A-0159-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515827.1 |Human respiratory syncytial virus B isolate SE02-0016-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ515828.1 |Human respiratory syncytial virus A isolate UU02-0090-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
